Local_Index,Global_Index,Ru,Rh,Pd,Ir,Pt
1238,1543,0.138671875,0.20703125,0.24609375,0.15625,0.251953125
1239,1544,0.169921875,0.197265625,0.220703125,0.185546875,0.2265625
1240,1545,0.177734375,0.189453125,0.21484375,0.197265625,0.220703125
1241,1546,0.1796875,0.173828125,0.21875,0.205078125,0.22265625
1242,1547,0.173828125,0.15234375,0.228515625,0.208984375,0.236328125
1243,1548,0.158203125,0.1328125,0.251953125,0.20703125,0.25
1244,1549,0.142578125,0.138671875,0.2890625,0.201171875,0.228515625
1245,1550,0.142578125,0.173828125,0.279296875,0.1796875,0.224609375
1246,1551,0.140625,0.2265625,0.224609375,0.134765625,0.2734375
1247,1552,0.109375,0.232421875,0.205078125,0.109375,0.34375
1248,1553,0.0703125,0.205078125,0.251953125,0.107421875,0.365234375
1249,1554,0.044921875,0.189453125,0.302734375,0.12109375,0.341796875
1250,1555,0.03125,0.177734375,0.33203125,0.119140625,0.33984375
1251,1556,0.02734375,0.16796875,0.349609375,0.099609375,0.35546875
1252,1557,0.033203125,0.158203125,0.361328125,0.078125,0.369140625
1253,1558,0.048828125,0.15625,0.3671875,0.076171875,0.3515625
1254,1559,0.08203125,0.1796875,0.353515625,0.103515625,0.28125
1255,1560,0.11328125,0.216796875,0.271484375,0.173828125,0.224609375
1256,1561,0.140625,0.251953125,0.1640625,0.2265625,0.216796875
1257,1562,0.1484375,0.24609375,0.138671875,0.220703125,0.24609375
1258,1563,0.150390625,0.224609375,0.173828125,0.19921875,0.251953125
1259,1564,0.158203125,0.2109375,0.212890625,0.1875,0.23046875
1260,1565,0.169921875,0.203125,0.216796875,0.1875,0.22265625
1261,1566,0.17578125,0.1953125,0.21484375,0.193359375,0.220703125
1262,1567,0.1796875,0.1796875,0.216796875,0.19921875,0.224609375
1263,1568,0.181640625,0.15625,0.224609375,0.20703125,0.23046875
1264,1569,0.177734375,0.13671875,0.23828125,0.212890625,0.234375
1265,1570,0.17578125,0.134765625,0.2578125,0.224609375,0.20703125
1266,1571,0.18359375,0.162109375,0.228515625,0.240234375,0.185546875
1267,1572,0.197265625,0.19921875,0.166015625,0.23828125,0.19921875
1268,1573,0.19921875,0.21484375,0.146484375,0.20703125,0.232421875
1269,1574,0.189453125,0.20703125,0.173828125,0.18359375,0.24609375
1282,1597,0.166015625,0.125,0.251953125,0.201171875,0.255859375
1283,1598,0.11328125,0.107421875,0.30078125,0.171875,0.306640625
1284,1599,0.060546875,0.103515625,0.37890625,0.1015625,0.35546875
1285,1600,0.029296875,0.1328125,0.40625,0.056640625,0.375
1286,1601,0.029296875,0.18359375,0.3515625,0.044921875,0.390625
1287,1602,0.0625,0.203125,0.279296875,0.080078125,0.375
1288,1603,0.107421875,0.20703125,0.24609375,0.134765625,0.3046875
1289,1604,0.150390625,0.201171875,0.232421875,0.171875,0.244140625
1290,1605,0.169921875,0.197265625,0.21875,0.189453125,0.224609375
1291,1606,0.17578125,0.193359375,0.212890625,0.19921875,0.21875
1292,1607,0.173828125,0.185546875,0.216796875,0.203125,0.220703125
1293,1608,0.1640625,0.171875,0.224609375,0.20703125,0.232421875
1294,1609,0.150390625,0.162109375,0.2421875,0.205078125,0.240234375
1295,1610,0.14453125,0.16796875,0.26953125,0.205078125,0.212890625
1296,1611,0.150390625,0.197265625,0.25,0.205078125,0.197265625
1297,1612,0.150390625,0.22265625,0.197265625,0.201171875,0.228515625
1298,1613,0.107421875,0.216796875,0.1875,0.18359375,0.3046875
1299,1614,0.052734375,0.185546875,0.244140625,0.1640625,0.353515625
1300,1615,0.015625,0.173828125,0.310546875,0.142578125,0.357421875
1301,1616,0.009765625,0.171875,0.357421875,0.091796875,0.369140625
1302,1617,0.01171875,0.177734375,0.376953125,0.048828125,0.384765625
1303,1618,0.01171875,0.1875,0.392578125,0.005859375,0.40234375
1304,1619,0.048828125,0.193359375,0.384765625,0.00390625,0.369140625
1305,1620,0.095703125,0.216796875,0.359375,0.052734375,0.275390625
1306,1621,0.1328125,0.244140625,0.2890625,0.123046875,0.2109375
1307,1622,0.13671875,0.25390625,0.22265625,0.189453125,0.197265625
1308,1623,0.119140625,0.24609375,0.19921875,0.197265625,0.23828125
1309,1624,0.111328125,0.232421875,0.212890625,0.181640625,0.26171875
1310,1625,0.119140625,0.2265625,0.236328125,0.169921875,0.248046875
1311,1626,0.14453125,0.21875,0.23046875,0.16796875,0.23828125
1312,1627,0.1640625,0.208984375,0.22265625,0.17578125,0.228515625
1313,1628,0.17578125,0.1953125,0.21875,0.185546875,0.224609375
1314,1629,0.181640625,0.1796875,0.21875,0.197265625,0.22265625
1315,1630,0.18359375,0.166015625,0.224609375,0.205078125,0.220703125
1316,1631,0.193359375,0.166015625,0.236328125,0.21875,0.185546875
1317,1632,0.205078125,0.18359375,0.224609375,0.234375,0.15234375
1318,1633,0.2109375,0.205078125,0.193359375,0.234375,0.15625
1319,1634,0.203125,0.2109375,0.177734375,0.21484375,0.193359375
1320,1635,0.189453125,0.203125,0.189453125,0.1953125,0.22265625
1332,1657,0.189453125,0.1640625,0.21875,0.203125,0.224609375
1333,1658,0.181640625,0.134765625,0.236328125,0.205078125,0.2421875
1334,1659,0.154296875,0.115234375,0.267578125,0.197265625,0.265625
1335,1660,0.12109375,0.119140625,0.318359375,0.1875,0.25390625
1336,1661,0.109375,0.15625,0.306640625,0.177734375,0.25
1337,1662,0.119140625,0.20703125,0.220703125,0.181640625,0.271484375
1338,1663,0.134765625,0.21484375,0.17578125,0.185546875,0.2890625
1339,1664,0.150390625,0.203125,0.19140625,0.18359375,0.271484375
1340,1665,0.1640625,0.197265625,0.216796875,0.1875,0.234375
1341,1666,0.171875,0.1953125,0.21484375,0.197265625,0.220703125
1342,1667,0.169921875,0.193359375,0.21484375,0.201171875,0.220703125
1343,1668,0.15625,0.19140625,0.220703125,0.205078125,0.2265625
1344,1669,0.134765625,0.1875,0.23046875,0.208984375,0.23828125
1345,1670,0.111328125,0.185546875,0.248046875,0.201171875,0.25390625
1346,1671,0.10546875,0.189453125,0.26953125,0.185546875,0.25
1347,1672,0.11328125,0.205078125,0.26953125,0.173828125,0.23828125
1348,1673,0.11328125,0.20703125,0.251953125,0.16796875,0.259765625
1349,1674,0.083984375,0.1796875,0.24609375,0.16796875,0.322265625
1350,1675,0.037109375,0.158203125,0.279296875,0.16796875,0.357421875
1351,1676,0.009765625,0.14453125,0.337890625,0.138671875,0.369140625
1352,1677,0.01171875,0.1484375,0.376953125,0.076171875,0.38671875
1353,1678,0.01171875,0.16796875,0.404296875,0.00390625,0.412109375
1354,1679,0.01171875,0.185546875,0.3984375,0.0,0.404296875
1355,1680,0.04296875,0.203125,0.376953125,0.0,0.376953125
1356,1681,0.09375,0.220703125,0.353515625,0.005859375,0.326171875
1357,1682,0.119140625,0.234375,0.3125,0.076171875,0.2578125
1358,1683,0.1015625,0.234375,0.275390625,0.140625,0.248046875
1359,1684,0.072265625,0.232421875,0.263671875,0.15234375,0.279296875
1360,1685,0.05859375,0.240234375,0.275390625,0.13671875,0.2890625
1361,1686,0.06640625,0.25,0.279296875,0.119140625,0.28515625
1362,1687,0.09375,0.248046875,0.267578125,0.1171875,0.2734375
1363,1688,0.13671875,0.23046875,0.24609375,0.13671875,0.25
1364,1689,0.166015625,0.2109375,0.228515625,0.162109375,0.232421875
1365,1690,0.177734375,0.1953125,0.21875,0.181640625,0.2265625
1366,1691,0.181640625,0.185546875,0.216796875,0.1953125,0.220703125
1367,1692,0.185546875,0.18359375,0.22265625,0.205078125,0.203125
1368,1693,0.189453125,0.19140625,0.2265625,0.212890625,0.1796875
1369,1694,0.189453125,0.201171875,0.220703125,0.2109375,0.177734375
1370,1695,0.18359375,0.201171875,0.2109375,0.19921875,0.205078125
1371,1696,0.181640625,0.201171875,0.20703125,0.19140625,0.21875
1383,1718,0.19140625,0.177734375,0.212890625,0.201171875,0.216796875
1384,1719,0.185546875,0.15625,0.22265625,0.205078125,0.23046875
1385,1720,0.177734375,0.13671875,0.240234375,0.20703125,0.23828125
1386,1721,0.169921875,0.13671875,0.263671875,0.216796875,0.212890625
1387,1722,0.173828125,0.1640625,0.236328125,0.23828125,0.1875
1388,1723,0.181640625,0.19921875,0.173828125,0.24609375,0.19921875
1389,1724,0.18359375,0.208984375,0.1484375,0.2265625,0.232421875
1390,1725,0.17578125,0.19921875,0.17578125,0.205078125,0.244140625
1391,1726,0.173828125,0.193359375,0.208984375,0.197265625,0.2265625
1392,1727,0.169921875,0.193359375,0.21484375,0.201171875,0.220703125
1393,1728,0.15625,0.19140625,0.21875,0.20703125,0.2265625
1394,1729,0.125,0.19140625,0.232421875,0.212890625,0.23828125
1395,1730,0.0859375,0.1953125,0.251953125,0.2109375,0.255859375
1396,1731,0.060546875,0.19921875,0.2734375,0.189453125,0.27734375
1397,1732,0.0546875,0.205078125,0.294921875,0.14453125,0.30078125
1398,1733,0.064453125,0.20703125,0.314453125,0.09765625,0.31640625
1399,1734,0.076171875,0.19140625,0.31640625,0.0859375,0.330078125
1400,1735,0.06640625,0.16015625,0.318359375,0.10546875,0.349609375
1401,1736,0.033203125,0.12890625,0.337890625,0.1328125,0.3671875
1402,1737,0.01171875,0.109375,0.365234375,0.126953125,0.38671875
1403,1738,0.01171875,0.11328125,0.390625,0.076171875,0.408203125
1404,1739,0.01171875,0.140625,0.412109375,0.00390625,0.431640625
1405,1740,0.01171875,0.171875,0.396484375,0.0,0.419921875
1406,1741,0.048828125,0.19140625,0.3671875,0.0,0.392578125
1407,1742,0.091796875,0.201171875,0.341796875,0.00390625,0.361328125
1408,1743,0.095703125,0.1953125,0.3203125,0.064453125,0.32421875
1409,1744,0.068359375,0.1953125,0.3125,0.10546875,0.318359375
1410,1745,0.03125,0.2109375,0.322265625,0.1015625,0.333984375
1411,1746,0.01171875,0.2421875,0.3359375,0.068359375,0.341796875
1412,1747,0.017578125,0.26953125,0.33203125,0.04296875,0.337890625
1413,1748,0.046875,0.27734375,0.3125,0.041015625,0.322265625
1414,1749,0.1015625,0.259765625,0.283203125,0.068359375,0.287109375
1415,1750,0.15234375,0.2265625,0.24609375,0.125,0.25
1416,1751,0.173828125,0.205078125,0.224609375,0.166015625,0.23046875
1417,1752,0.177734375,0.193359375,0.21875,0.1875,0.22265625
1418,1753,0.17578125,0.189453125,0.216796875,0.1953125,0.22265625
1419,1754,0.173828125,0.19140625,0.220703125,0.197265625,0.216796875
1420,1755,0.169921875,0.19921875,0.220703125,0.19140625,0.21875
1421,1756,0.169921875,0.203125,0.21875,0.18359375,0.224609375
1422,1757,0.173828125,0.20703125,0.21484375,0.18359375,0.220703125
1435,1780,0.185546875,0.177734375,0.21484375,0.203125,0.21875
1436,1781,0.181640625,0.1640625,0.220703125,0.20703125,0.2265625
1437,1782,0.17578125,0.162109375,0.232421875,0.212890625,0.216796875
1438,1783,0.177734375,0.17578125,0.22265625,0.2265625,0.197265625
1439,1784,0.181640625,0.193359375,0.19140625,0.228515625,0.205078125
1440,1785,0.1796875,0.19921875,0.177734375,0.216796875,0.2265625
1441,1786,0.177734375,0.1953125,0.193359375,0.205078125,0.228515625
1442,1787,0.173828125,0.19140625,0.212890625,0.201171875,0.220703125
1443,1788,0.16796875,0.1875,0.216796875,0.205078125,0.22265625
1444,1789,0.140625,0.1796875,0.228515625,0.21484375,0.236328125
1445,1790,0.087890625,0.177734375,0.251953125,0.224609375,0.2578125
1446,1791,0.041015625,0.1796875,0.279296875,0.21484375,0.28515625
1447,1792,0.013671875,0.19140625,0.3125,0.1640625,0.318359375
1448,1793,0.009765625,0.2109375,0.34765625,0.078125,0.353515625
1449,1794,0.025390625,0.2109375,0.36328125,0.029296875,0.37109375
1450,1795,0.05078125,0.185546875,0.369140625,0.017578125,0.376953125
1451,1796,0.064453125,0.1484375,0.365234375,0.046875,0.375
1452,1797,0.046875,0.111328125,0.37109375,0.08984375,0.380859375
1453,1798,0.021484375,0.095703125,0.373046875,0.12109375,0.388671875
1454,1799,0.01171875,0.099609375,0.380859375,0.099609375,0.408203125
1455,1800,0.013671875,0.119140625,0.37109375,0.05859375,0.4375
1456,1801,0.033203125,0.16015625,0.345703125,0.013671875,0.447265625
1457,1802,0.078125,0.177734375,0.31640625,0.013671875,0.4140625
1458,1803,0.10546875,0.16796875,0.3046875,0.05078125,0.37109375
1459,1804,0.091796875,0.15625,0.3203125,0.0859375,0.345703125
1460,1805,0.05078125,0.154296875,0.337890625,0.107421875,0.349609375
1461,1806,0.009765625,0.171875,0.365234375,0.080078125,0.373046875
1462,1807,0.01171875,0.205078125,0.376953125,0.0234375,0.3828125
1463,1808,0.009765625,0.248046875,0.3671875,0.0,0.375
1464,1809,0.01953125,0.27734375,0.34765625,0.0,0.35546875
1465,1810,0.076171875,0.271484375,0.310546875,0.0234375,0.318359375
1466,1811,0.13671875,0.236328125,0.267578125,0.087890625,0.271484375
1467,1812,0.1640625,0.20703125,0.236328125,0.150390625,0.2421875
1468,1813,0.16796875,0.19140625,0.2265625,0.181640625,0.232421875
1469,1814,0.16015625,0.1875,0.228515625,0.19140625,0.232421875
1470,1815,0.146484375,0.193359375,0.232421875,0.1875,0.240234375
1471,1816,0.1328125,0.20703125,0.23828125,0.17578125,0.24609375
1472,1817,0.134765625,0.216796875,0.240234375,0.162109375,0.24609375
1473,1818,0.15234375,0.220703125,0.232421875,0.158203125,0.236328125
1484,1839,0.193359375,0.1953125,0.205078125,0.197265625,0.208984375
1485,1840,0.189453125,0.193359375,0.20703125,0.19921875,0.2109375
1486,1841,0.18359375,0.189453125,0.2109375,0.201171875,0.21484375
1487,1842,0.17578125,0.185546875,0.21484375,0.205078125,0.21875
1488,1843,0.1640625,0.18359375,0.220703125,0.20703125,0.224609375
1489,1844,0.15625,0.1875,0.224609375,0.208984375,0.22265625
1490,1845,0.15625,0.193359375,0.21875,0.20703125,0.224609375
1491,1846,0.162109375,0.1953125,0.212890625,0.203125,0.2265625
1492,1847,0.169921875,0.193359375,0.21484375,0.19921875,0.22265625
1493,1848,0.171875,0.1875,0.216796875,0.201171875,0.22265625
1494,1849,0.162109375,0.173828125,0.22265625,0.208984375,0.232421875
1495,1850,0.12890625,0.158203125,0.2421875,0.22265625,0.248046875
1496,1851,0.068359375,0.146484375,0.2734375,0.234375,0.27734375
1497,1852,0.015625,0.14453125,0.30859375,0.216796875,0.314453125
1498,1853,0.009765625,0.158203125,0.345703125,0.134765625,0.3515625
1499,1854,0.01171875,0.181640625,0.380859375,0.0390625,0.38671875
1500,1855,0.01171875,0.193359375,0.39453125,0.0,0.400390625
1501,1856,0.041015625,0.1796875,0.38671875,0.0,0.392578125
1502,1857,0.078125,0.1484375,0.3828125,0.001953125,0.388671875
1503,1858,0.08203125,0.107421875,0.3671875,0.0703125,0.373046875
1504,1859,0.0625,0.091796875,0.357421875,0.12890625,0.359375
1505,1860,0.046875,0.095703125,0.337890625,0.15625,0.36328125
1506,1861,0.052734375,0.11328125,0.296875,0.138671875,0.3984375
1507,1862,0.083984375,0.1484375,0.236328125,0.107421875,0.423828125
1508,1863,0.119140625,0.15625,0.220703125,0.1015625,0.40234375
1509,1864,0.12890625,0.138671875,0.25,0.123046875,0.359375
1510,1865,0.103515625,0.1171875,0.291015625,0.1484375,0.33984375
1511,1866,0.05859375,0.109375,0.3359375,0.142578125,0.353515625
1512,1867,0.01171875,0.126953125,0.3828125,0.0859375,0.392578125
1513,1868,0.01171875,0.1640625,0.40234375,0.013671875,0.408203125
1514,1869,0.01171875,0.20703125,0.38671875,0.0,0.39453125
1515,1870,0.01953125,0.25,0.361328125,0.0,0.369140625
1516,1871,0.076171875,0.2578125,0.32421875,0.009765625,0.33203125
1517,1872,0.134765625,0.2265625,0.27734375,0.07421875,0.287109375
1518,1873,0.158203125,0.193359375,0.248046875,0.146484375,0.25390625
1519,1874,0.154296875,0.173828125,0.2421875,0.1796875,0.25
1520,1875,0.12890625,0.171875,0.251953125,0.189453125,0.2578125
1521,1876,0.095703125,0.185546875,0.26953125,0.17578125,0.2734375
1522,1877,0.07421875,0.212890625,0.287109375,0.13671875,0.2890625
1523,1878,0.076171875,0.240234375,0.2890625,0.099609375,0.294921875
1524,1879,0.1015625,0.248046875,0.2734375,0.095703125,0.28125
1535,1900,0.19140625,0.197265625,0.205078125,0.197265625,0.208984375
1536,1901,0.185546875,0.197265625,0.20703125,0.201171875,0.208984375
1537,1902,0.17578125,0.1953125,0.2109375,0.203125,0.21484375
1538,1903,0.16015625,0.193359375,0.216796875,0.20703125,0.22265625
1539,1904,0.138671875,0.1953125,0.224609375,0.2109375,0.23046875
1540,1905,0.12109375,0.201171875,0.23046875,0.2109375,0.236328125
1541,1906,0.119140625,0.205078125,0.232421875,0.205078125,0.23828125
1542,1907,0.13671875,0.205078125,0.228515625,0.1953125,0.234375
1543,1908,0.154296875,0.19921875,0.224609375,0.19140625,0.23046875
1544,1909,0.166015625,0.185546875,0.224609375,0.1953125,0.228515625
1545,1910,0.162109375,0.16015625,0.232421875,0.208984375,0.236328125
1546,1911,0.12890625,0.1328125,0.251953125,0.2265625,0.259765625
1547,1912,0.0703125,0.115234375,0.28515625,0.240234375,0.2890625
1548,1913,0.017578125,0.107421875,0.322265625,0.22265625,0.330078125
1549,1914,0.009765625,0.119140625,0.36328125,0.134765625,0.373046875
1550,1915,0.01171875,0.150390625,0.3984375,0.03515625,0.404296875
1551,1916,0.01171875,0.173828125,0.404296875,0.0,0.41015625
1552,1917,0.056640625,0.171875,0.3828125,0.0,0.388671875
1553,1918,0.1015625,0.150390625,0.3671875,0.00390625,0.376953125
1554,1919,0.1171875,0.119140625,0.34765625,0.07421875,0.341796875
1555,1920,0.107421875,0.099609375,0.3359375,0.15625,0.30078125
1556,1921,0.095703125,0.107421875,0.3125,0.21484375,0.26953125
1557,1922,0.09765625,0.1328125,0.2421875,0.232421875,0.294921875
1558,1923,0.1171875,0.150390625,0.1640625,0.21484375,0.353515625
1559,1924,0.138671875,0.146484375,0.150390625,0.19921875,0.365234375
1560,1925,0.14453125,0.119140625,0.201171875,0.1953125,0.33984375
1561,1926,0.125,0.091796875,0.2578125,0.197265625,0.328125
1562,1927,0.083984375,0.08203125,0.314453125,0.18359375,0.3359375
1563,1928,0.044921875,0.091796875,0.357421875,0.1328125,0.373046875
1564,1929,0.01953125,0.130859375,0.384765625,0.05859375,0.40625
1565,1930,0.021484375,0.18359375,0.3828125,0.001953125,0.41015625
1566,1931,0.052734375,0.224609375,0.3515625,0.0,0.37109375
1567,1932,0.103515625,0.224609375,0.310546875,0.04296875,0.318359375
1568,1933,0.146484375,0.197265625,0.2734375,0.1015625,0.28125
1569,1934,0.15625,0.166015625,0.25390625,0.16015625,0.263671875
1570,1935,0.138671875,0.14453125,0.26171875,0.189453125,0.265625
1571,1936,0.09375,0.138671875,0.28515625,0.189453125,0.29296875
1572,1937,0.046875,0.158203125,0.322265625,0.146484375,0.326171875
1573,1938,0.01953125,0.201171875,0.3515625,0.0703125,0.357421875
1574,1939,0.021484375,0.24609375,0.349609375,0.025390625,0.357421875
1575,1940,0.052734375,0.271484375,0.322265625,0.025390625,0.328125
1588,1963,0.1640625,0.193359375,0.21484375,0.20703125,0.220703125
1589,1964,0.12890625,0.1953125,0.228515625,0.21484375,0.232421875
1590,1965,0.087890625,0.19921875,0.2421875,0.22265625,0.248046875
1591,1966,0.0625,0.208984375,0.25390625,0.21484375,0.259765625
1592,1967,0.0625,0.21875,0.2578125,0.197265625,0.263671875
1593,1968,0.087890625,0.220703125,0.255859375,0.17578125,0.259765625
1594,1969,0.126953125,0.2109375,0.24609375,0.166015625,0.25
1595,1970,0.15625,0.185546875,0.23828125,0.173828125,0.24609375
1596,1971,0.1640625,0.15234375,0.2421875,0.193359375,0.248046875
1597,1972,0.14453125,0.1171875,0.2578125,0.21875,0.26171875
1598,1973,0.09765625,0.091796875,0.283203125,0.23828125,0.2890625
1599,1974,0.046875,0.080078125,0.318359375,0.232421875,0.322265625
1600,1975,0.01953125,0.08984375,0.353515625,0.173828125,0.36328125
1601,1976,0.01953125,0.125,0.37890625,0.080078125,0.396484375
1602,1977,0.046875,0.158203125,0.373046875,0.0234375,0.3984375
1603,1978,0.09375,0.16796875,0.353515625,0.01171875,0.373046875
1604,1979,0.130859375,0.15234375,0.330078125,0.048828125,0.337890625
1605,1980,0.138671875,0.1328125,0.318359375,0.111328125,0.298828125
1606,1981,0.126953125,0.126953125,0.32421875,0.189453125,0.232421875
1607,1982,0.109375,0.13671875,0.3125,0.244140625,0.197265625
1608,1983,0.099609375,0.162109375,0.25390625,0.265625,0.21875
1609,1984,0.109375,0.17578125,0.169921875,0.2578125,0.287109375
1610,1985,0.12890625,0.154296875,0.15234375,0.2265625,0.337890625
1611,1986,0.142578125,0.119140625,0.201171875,0.212890625,0.32421875
1612,1987,0.14453125,0.091796875,0.2421875,0.212890625,0.30859375
1613,1988,0.125,0.076171875,0.27734375,0.208984375,0.3125
1614,1989,0.1015625,0.08203125,0.298828125,0.185546875,0.33203125
1615,1990,0.087890625,0.119140625,0.302734375,0.13671875,0.353515625
1616,1991,0.095703125,0.169921875,0.279296875,0.087890625,0.3671875
1617,1992,0.12109375,0.201171875,0.251953125,0.078125,0.34765625
1618,1993,0.15234375,0.1953125,0.24609375,0.10546875,0.30078125
1619,1994,0.16796875,0.166015625,0.251953125,0.1484375,0.265625
1620,1995,0.1640625,0.1328125,0.255859375,0.18359375,0.263671875
1621,1996,0.130859375,0.11328125,0.2734375,0.203125,0.279296875
1622,1997,0.072265625,0.109375,0.30859375,0.193359375,0.31640625
1623,1998,0.01953125,0.12890625,0.36328125,0.1171875,0.37109375
1624,1999,0.01171875,0.169921875,0.392578125,0.02734375,0.3984375
1625,2000,0.01171875,0.220703125,0.380859375,0.0,0.38671875
1626,2001,0.0234375,0.267578125,0.3515625,0.0,0.357421875
1639,2024,0.1484375,0.18359375,0.224609375,0.21484375,0.228515625
1640,2025,0.091796875,0.181640625,0.24609375,0.228515625,0.251953125
1641,2026,0.04296875,0.18359375,0.26953125,0.23046875,0.2734375
1642,2027,0.015625,0.1953125,0.2890625,0.20703125,0.29296875
1643,2028,0.017578125,0.216796875,0.30078125,0.158203125,0.306640625
1644,2029,0.044921875,0.234375,0.302734375,0.111328125,0.306640625
1645,2030,0.09765625,0.228515625,0.287109375,0.095703125,0.291015625
1646,2031,0.1484375,0.197265625,0.263671875,0.119140625,0.271484375
1647,2032,0.171875,0.15625,0.25390625,0.16015625,0.2578125
1648,2033,0.169921875,0.115234375,0.255859375,0.197265625,0.26171875
1649,2034,0.142578125,0.087890625,0.26953125,0.224609375,0.275390625
1650,2035,0.10546875,0.07421875,0.291015625,0.232421875,0.296875
1651,2036,0.083984375,0.083984375,0.294921875,0.216796875,0.3203125
1652,2037,0.08984375,0.119140625,0.275390625,0.169921875,0.345703125
1653,2038,0.119140625,0.15234375,0.265625,0.111328125,0.3515625
1654,2039,0.146484375,0.162109375,0.26953125,0.09375,0.328125
1655,2040,0.15625,0.150390625,0.28125,0.1171875,0.294921875
1656,2041,0.142578125,0.140625,0.2890625,0.162109375,0.265625
1657,2042,0.115234375,0.142578125,0.31640625,0.2109375,0.21484375
1658,2043,0.080078125,0.15625,0.333984375,0.240234375,0.189453125
1659,2044,0.056640625,0.18359375,0.310546875,0.236328125,0.212890625
1660,2045,0.060546875,0.19140625,0.265625,0.205078125,0.27734375
1661,2046,0.0859375,0.169921875,0.234375,0.181640625,0.328125
1662,2047,0.12109375,0.138671875,0.240234375,0.18359375,0.31640625
1663,2048,0.1484375,0.109375,0.251953125,0.197265625,0.29296875
1664,2049,0.162109375,0.09375,0.2578125,0.208984375,0.27734375
1665,2050,0.16796875,0.1015625,0.25390625,0.21484375,0.26171875
1666,2051,0.177734375,0.1328125,0.23046875,0.21484375,0.244140625
1667,2052,0.19140625,0.173828125,0.173828125,0.203125,0.2578125
1668,2053,0.197265625,0.193359375,0.14453125,0.181640625,0.283203125
1669,2054,0.193359375,0.1796875,0.17578125,0.177734375,0.2734375
1670,2055,0.189453125,0.150390625,0.21484375,0.189453125,0.255859375
1671,2056,0.17578125,0.1171875,0.248046875,0.205078125,0.25390625
1672,2057,0.140625,0.09375,0.271484375,0.216796875,0.27734375
1673,2058,0.076171875,0.083984375,0.314453125,0.203125,0.322265625
1674,2059,0.021484375,0.1015625,0.373046875,0.123046875,0.380859375
1675,2060,0.01171875,0.146484375,0.3984375,0.029296875,0.4140625
1676,2061,0.01171875,0.201171875,0.37890625,0.0,0.408203125
1690,2085,0.138671875,0.1640625,0.236328125,0.22265625,0.23828125
1691,2086,0.0703125,0.150390625,0.265625,0.240234375,0.2734375
1692,2087,0.017578125,0.146484375,0.298828125,0.234375,0.302734375
1693,2088,0.009765625,0.158203125,0.32421875,0.177734375,0.330078125
1694,2089,0.009765625,0.1953125,0.3515625,0.0859375,0.357421875
1695,2090,0.01953125,0.232421875,0.353515625,0.033203125,0.361328125
1696,2091,0.080078125,0.23828125,0.328125,0.021484375,0.33203125
1697,2092,0.150390625,0.212890625,0.291015625,0.048828125,0.296875
1698,2093,0.185546875,0.171875,0.263671875,0.109375,0.26953125
1699,2094,0.19140625,0.126953125,0.251953125,0.169921875,0.259765625
1700,2095,0.18359375,0.1015625,0.251953125,0.20703125,0.255859375
1701,2096,0.173828125,0.091796875,0.259765625,0.228515625,0.24609375
1702,2097,0.177734375,0.107421875,0.232421875,0.251953125,0.23046875
1703,2098,0.19140625,0.138671875,0.1796875,0.248046875,0.2421875
1704,2099,0.19921875,0.15625,0.158203125,0.21484375,0.271484375
1705,2100,0.189453125,0.158203125,0.193359375,0.185546875,0.2734375
1706,2101,0.173828125,0.14453125,0.232421875,0.18359375,0.265625
1707,2102,0.13671875,0.134765625,0.26953125,0.197265625,0.26171875
1708,2103,0.0859375,0.13671875,0.30859375,0.21484375,0.25390625
1709,2104,0.0390625,0.154296875,0.35546875,0.205078125,0.24609375
1710,2105,0.01171875,0.181640625,0.375,0.154296875,0.27734375
1711,2106,0.01171875,0.19921875,0.345703125,0.095703125,0.34765625
1712,2107,0.04296875,0.1953125,0.318359375,0.083984375,0.359375
1713,2108,0.09375,0.169921875,0.298828125,0.11328125,0.32421875
1714,2109,0.146484375,0.138671875,0.271484375,0.158203125,0.28515625
1715,2110,0.1796875,0.125,0.25390625,0.19140625,0.25
1716,2111,0.20703125,0.1328125,0.240234375,0.22265625,0.197265625
1717,2112,0.228515625,0.162109375,0.203125,0.2421875,0.1640625
1718,2113,0.2421875,0.197265625,0.13671875,0.25,0.173828125
1719,2114,0.23046875,0.205078125,0.115234375,0.234375,0.21484375
1720,2115,0.2109375,0.181640625,0.146484375,0.212890625,0.248046875
1721,2116,0.197265625,0.150390625,0.197265625,0.2109375,0.244140625
1722,2117,0.189453125,0.115234375,0.234375,0.21484375,0.24609375
1723,2118,0.162109375,0.08984375,0.259765625,0.22265625,0.265625
1724,2119,0.107421875,0.078125,0.296875,0.21484375,0.302734375
1725,2120,0.052734375,0.09375,0.333984375,0.16796875,0.3515625
1726,2121,0.025390625,0.1484375,0.337890625,0.083984375,0.404296875
1741,2146,0.142578125,0.138671875,0.2421875,0.228515625,0.248046875
1742,2147,0.07421875,0.119140625,0.27734375,0.24609375,0.283203125
1743,2148,0.01953125,0.111328125,0.314453125,0.232421875,0.322265625
1744,2149,0.009765625,0.125,0.353515625,0.15234375,0.359375
1745,2150,0.01171875,0.162109375,0.384765625,0.048828125,0.392578125
1746,2151,0.0234375,0.205078125,0.3828125,0.0,0.388671875
1747,2152,0.0859375,0.228515625,0.33984375,0.0,0.345703125
1748,2153,0.1640625,0.220703125,0.30078125,0.0078125,0.306640625
1749,2154,0.201171875,0.19140625,0.265625,0.0703125,0.271484375
